Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
ECTM.S1GT8,2007.07,974.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2007.08,980.9,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2007.09,988.8,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2007.10,997.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2007.11,1006.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2007.12,1014.8,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2008.01,1021,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2008.02,1024.8,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2008.03,1026.2,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2008.04,1026.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2008.05,1026.5,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2008.06,1026.7,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2008.07,1026.9,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2008.08,1025.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2008.09,1022.1,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2008.10,1016.2,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2008.11,1008.5,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2008.12,1000.7,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2009.01,995.1,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2009.02,993.7,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2009.03,996.8,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2009.04,1003.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2009.05,1012.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2009.06,1021.2,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2009.07,1027.7,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2009.08,1031.8,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2009.09,1034.3,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2009.10,1036.3,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2009.11,1039,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2009.12,1042.1,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2010.01,1045.7,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2010.02,1048.9,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2010.03,1051.5,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2010.04,1053.8,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2010.05,1056.3,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2010.06,1060.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2010.07,1066.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2010.08,1072.5,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2010.09,1077.1,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2010.10,1080.2,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2010.11,1082.7,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2010.12,1086.8,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2011.01,1093,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2011.02,1100.2,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2011.03,1107.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2011.04,1113,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2011.05,1116.5,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2011.06,1118.8,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2011.07,1121.1,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2011.08,1124.9,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2011.09,1130.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2011.10,1136.8,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2011.11,1142.7,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2011.12,1147.2,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2012.01,1151.1,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2012.02,1154.8,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2012.03,1157.8,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2012.04,1159.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2012.05,1160.3,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2012.06,1160.1,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2012.07,1159.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2012.08,1159.7,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2012.09,1161.7,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2012.10,1165.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2012.11,1171.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2012.12,1177.8,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2013.01,1183.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2013.02,1188.9,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2013.03,1194.8,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2013.04,1201.8,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2013.05,1209.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2013.06,1217.3,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2013.07,1224.1,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2013.08,1228.7,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2013.09,1231.5,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2013.10,1233.2,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2013.11,1235,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2013.12,1237.2,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2014.01,1240.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2014.02,1244.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2014.03,1248,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2014.04,1250.7,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2014.05,1252.8,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2014.06,1255.8,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2014.07,1260.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2014.08,1267.5,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2014.09,1275.5,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2014.10,1283.3,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2014.11,1289.9,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2014.12,1294.3,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
ECTM.S1GT8,2015.01,1296.7,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Trend,Non-retail excl. services,,,
